Lon,Lat,"Depth(km)","Vp(km/s)"
-102.7733,33.4208,14,6.341 
-102.5555,33.4208,14,6.329 
-102.3377,33.4208,14,6.305 
-102.1199,33.4208,14,6.263 
-101.9021,33.4208,14,6.229 
-101.6843,33.4208,14,6.196 
-101.4666,33.4208,14,6.166 
-101.2488,33.4208,14,6.136 
-101.0310,33.4208,14,6.110 
-100.8132,33.4208,14,6.101 
-100.5954,33.4208,14,6.109 
-100.3777,33.4208,14,6.122 
-100.1599,33.4208,14,6.136 
-99.9421,33.4208,14,6.127 
-99.7243,33.4208,14,6.114 
-99.5065,33.4208,14,6.097 
-99.2888,33.4208,14,6.077 
-108.0000,33.2410,14,5.871 
-107.7822,33.2410,14,5.770 
-107.5644,33.2410,14,5.710 
-107.3467,33.2410,14,5.727 
-107.1289,33.2410,14,5.729 
-106.9111,33.2410,14,5.761 
-106.6933,33.2410,14,5.853 
-106.4755,33.2410,14,5.913 
-106.2578,33.2410,14,5.927 
-106.0400,33.2410,14,5.964 
-105.8222,33.2410,14,5.995 
-105.6044,33.2410,14,5.966 
-105.3866,33.2410,14,5.922 
-105.1688,33.2410,14,5.920 
-104.9511,33.2410,14,5.916 
-104.7333,33.2410,14,5.902 
-104.5155,33.2410,14,5.940 
-104.2977,33.2410,14,5.988 
-104.0799,33.2410,14,6.047 
-103.8622,33.2410,14,6.123 
-103.6444,33.2410,14,6.216 
-103.4266,33.2410,14,6.291 
-103.2088,33.2410,14,6.384 
-102.9910,33.2410,14,6.416 
-102.7733,33.2410,14,6.408 
-102.5555,33.2410,14,6.384 
-102.3377,33.2410,14,6.357 
-102.1199,33.2410,14,6.308 
-101.9021,33.2410,14,6.279 
-101.6843,33.2410,14,6.248 
-101.4666,33.2410,14,6.208 
-101.2488,33.2410,14,6.164 
-101.0310,33.2410,14,6.126 
-100.8132,33.2410,14,6.105 
-100.5954,33.2410,14,6.104 
-100.3777,33.2410,14,6.118 
-100.1599,33.2410,14,6.134 
-99.9421,33.2410,14,6.126 
-99.7243,33.2410,14,6.114 
-99.5065,33.2410,14,6.097 
-99.2888,33.2410,14,6.077 
-108.0000,33.0611,14,5.891 
-107.7822,33.0611,14,5.801 
-107.5644,33.0611,14,5.746 
-107.3467,33.0611,14,5.758 
-107.1289,33.0611,14,5.757 
-106.9111,33.0611,14,5.784 
-106.6933,33.0611,14,5.866 
-106.4755,33.0611,14,5.928 
-106.2578,33.0611,14,5.954 
-106.0400,33.0611,14,6.002 
-105.8222,33.0611,14,6.045 
-105.6044,33.0611,14,6.031 
-105.3866,33.0611,14,5.986 
-105.1688,33.0611,14,5.969 
-104.9511,33.0611,14,5.953 
-104.7333,33.0611,14,5.926 
-104.5155,33.0611,14,5.946 
-104.2977,33.0611,14,5.993 
-104.0799,33.0611,14,6.056 
-103.8622,33.0611,14,6.134 
-103.6444,33.0611,14,6.231 
-103.4266,33.0611,14,6.308 
-103.2088,33.0611,14,6.388 
-102.9910,33.0611,14,6.405 
-102.7733,33.0611,14,6.385 
-102.5555,33.0611,14,6.357 
-102.3377,33.0611,14,6.330 
-102.1199,33.0611,14,6.288 
-101.9021,33.0611,14,6.269 
-101.6843,33.0611,14,6.243 
-101.4666,33.0611,14,6.199 
-101.2488,33.0611,14,6.146 
-101.0310,33.0611,14,6.100 
-100.8132,33.0611,14,6.074 
-100.5954,33.0611,14,6.070 
-100.3777,33.0611,14,6.085 
-100.1599,33.0611,14,6.105 
-99.9421,33.0611,14,6.107 
-99.7243,33.0611,14,6.100 
-99.5065,33.0611,14,6.090 
-99.2888,33.0611,14,6.074 
-108.0000,32.8812,14,5.905 
-107.7822,32.8812,14,5.813 
-107.5644,32.8812,14,5.753 
-107.3467,32.8812,14,5.750 
-107.1289,32.8812,14,5.734 
-106.9111,32.8812,14,5.750 
-106.6933,32.8812,14,5.826 
-106.4755,32.8812,14,5.891 
-106.2578,32.8812,14,5.931 
-106.0400,32.8812,14,5.994 
-105.8222,32.8812,14,6.054 
-105.6044,32.8812,14,6.056 
-105.3866,32.8812,14,6.010 
-105.1688,32.8812,14,5.983 
-104.9511,32.8812,14,5.957 
-104.7333,32.8812,14,5.917 
-104.5155,32.8812,14,5.919 
-104.2977,32.8812,14,5.970 
-104.0799,32.8812,14,6.039 
-103.8622,32.8812,14,6.119 
-103.6444,32.8812,14,6.220 
-103.4266,32.8812,14,6.305 
-103.2088,32.8812,14,6.368 
-102.9910,32.8812,14,6.365 
-102.7733,32.8812,14,6.338 
-102.5555,32.8812,14,6.300 
-102.3377,32.8812,14,6.266 
-102.1199,32.8812,14,6.228 
-101.9021,32.8812,14,6.223 
-101.6843,32.8812,14,6.202 
-101.4666,32.8812,14,6.163 
-101.2488,32.8812,14,6.114 
